collection,sub_title,title,price,sku,description,url,images,review_count,avg_rating,sub_collection
Fishing,Spinning Reels,Pioneer Eco Braid XE EC-5000 Spinning Reel,1586.0,,"
Dual colour anodised aluminium spool
3 precision Ball Bearings
Left/right interchangeable die-cast power handle knob
Loud clicker system
Micro sensitive multi-disc drag system
Machine cut brass pinion gear
Computer balanced
Pre Spooled PE


Specifications:




Model No
EC-5000XE


Ball Bearings
3


Gear Ratio
5.1:1


Line Capacity(mm-m)
0.35-275, 0.40-210, 0.50-135


",https://cabraloutdoors.com/collections/spinning-reels/products/pioneer-eco-braid-xe-ec-5000-spinning-reel,['https://cabraloutdoors.com/cdn/shop/files/266_c59d1e99-5384-4214-905f-beabc678e109.png?v=1741760072&width=1024'],0,0.0,Reels
Fishing,Spinning Reels,Pioneer Astute AS4000-AS5000 Spinning Reel,1652.0,42072053416054,"Pioneer Astute is designed with high quality stainless steel and synthetic resin material with luxurious colors, sharp lines, delicate with gold size suitable for the most optimal use needs of users, the machine is quite neat, suitable for carrying with you without getting entangled every time you go fishing.

3+1 ball bearings
Comes with pre spooled braided line
Dual color anodized aluminium spool
Aero rotor technology
Interchangeable power handle
Micro sensetive multi disc drag system
CNC Machine cut brass pinion gear


Specifications:




Model No
AS-4000
AS-5000


Ball Bearings
 3+1 
 3+1 


Weight
 260g 
 290g 


Gear Ratio
 5.1:1 
 5.0.1 


Max Drag
5kg
5kg


Line Capacity(mm-m)
 0.22mm/210m, 0.24mm/170m, 0.26mm/150m 
 0.26mm/200m, 0.30mm/150m, 0.33m/120m 


",https://cabraloutdoors.com/collections/spinning-reels/products/pioneer-astute-as4000-as5000-spinning-reel,['https://cabraloutdoors.com/cdn/shop/files/263_e139f079-9b46-4867-bb0f-ed2dac73069e.png?v=1741758904&width=1024'],0,0.0,Reels
Fishing,Spinning Reels,Lucana Kokari 8000 Spinning Reel,2490.0,,"Features:-

4+1 Precision Sealed Ball Bearings
Forged Alu Spool
Metal Line Clip
Brass Pinion Gear
Stainless Steel Main Shaft
Solid Graphite Materials
Computer Balanced Rotor
Smooth S-Curve System
Anti-Twise Line Roller With Thick Bail Wire
Instant Anti-Reverse System
CNC Handle With Power knob

Specification:-



Model
KK8000


Gear Ratio
4.9:1


Ball Bearings
4+1


Line Capacity
0.40/320, 0.50/280, 0.60/240


",https://cabraloutdoors.com/collections/spinning-reels/products/lucana-kokari-8000-spinning-reel,['https://cabraloutdoors.com/cdn/shop/files/161_c4d9af4d-8f7c-4268-8862-4077afd79d5e.png?v=1739420093&width=1024'],0,0.0,Reels
Fishing,Spinning Reels,Lucana Dhoomex DM5000 Spinning Reel,4400.0,,"Features:-

7+1 Stainless Steel Ball Bearings
CNC Machined Aluminium Spool
Aluminium Body &amp; Rotor
Micro Adjusting Carbon Drag System
Stainless Steel Main Shaft
Zinc Alloy Drive Gear
Brass Pinion Gear
CNC Aluminium Screw Handle With Big Knob
Line Capacity(mm-m)PE : 0.30-180, 0.33-144, 0.37-120
Gear Ratio 5.2:1
Max Drag 18kgs
",https://cabraloutdoors.com/collections/spinning-reels/products/lucana-dhoomex-5000-spinning-reel,['https://cabraloutdoors.com/cdn/shop/files/Lucana_Dhoomex_DM_5000_Spinning_Reel.png?v=1739964096&width=1024'],0,0.0,Reels
Fishing,Spinning Reels,Daiwa Aggrest LT3000CXH - LT6000D-H Spinning Reel,5360.0,41941823881334,"




With the LT principles of Light and Tough the foundation of the new Aggrest LT is a reel that is loaded with Daiwa’s finest spin reel technologies to deliver anglers a reel that is classic in looks yet light years ahead in design and performance.
Air Bail, Twistbuster II, MagSeal, Air Rotor, an ultra light aluminium spool featuring Long Cast ABS, and ATD drag provide unmatched design and performance enhancements, while the heart of the reel, Aggrest’s Digigear II gears delivers unmatched refinement, strength, and power. 
The Aggrest LT sets a standard in value, performance and design possibilities, and will be available in six different sizes, ranging from the finesse, shallow spooled, 2000S, through to the big daddy in the range the 6000D.



FEATURES



        


        




























Specifications:-



Model
LT3000CXH
LT4000D-C
LT4000-CXH
LT5000D-CXH
LT6000D-H


Gear Ratio
5.3:1
5.2:1
5.3:1
5.2:1
5.7:1


Monoline Capacity
8lb-150m / 10lb-120m/ 12lb-100m

 
10lb-330m/  14lb-230m/ 20-150m                

10lb-190m / 12lb-150m / 14lb-130m
14lb-260m / 20lb-170m / 25lb-150m
14lb-310m / 20lb-250m/ 30lb-150m


Ball Bearings
4BB; 1RB
4BB; 1RB
4BB; 1RB
4BB; 1RB
4BB; 1RB


Max Drag
10kg
12kg
10kg
12kg
12kg


Weight
230g
255g
255g
265g
340g


Line Retrieve
93cm
82cm
99cm
105cm
101cm


",https://cabraloutdoors.com/collections/spinning-reels/products/daiwa-aggrest-lt3000cxh-lt6000d-h-spinning-reel,['https://cabraloutdoors.com/cdn/shop/files/ZMANDarterZ10XToughELAZTECH6inch5pcspk_3.png?v=1737440967&width=1024'],1,5.0,Reels
Fishing,Spinning Reels,Daiwa Aird LT3000C - 6000H Spinning Reel,4516.0,41941811101814,"

Over the past few years Daiwa’s brightly coloured Aird reels have built an enviable reputation not only on value but incredible performance. The new Aird LT continues that tradition delivering the ultimate bang for your buck.
Introducing LT Concept and Tough Digigear to the Aird family has created the most feature packed reel Daiwa has ever developed in this price range.Built on a solid corrosion resistant carbon light frame and side plate, Aird LT uses many of our innovations like Tough Digigear for powerful smooth cranking, ABS Longcast for supreme casting, Wirebail for perfect line control, Air Rotor for increased strength and weight reduction, ATD to deliver smooth yet powerful drag and Twistbuster to eliminate line twist. The Aird LT is built to deliver class leading performance to beginners and pros alike!!
Aird LT is the new standard for entry level spin reels.
FEATURES



   


 


  






























Specifications:-



Model
LT3000-C
LT4000-C
LT5000-CH
LT6000-H


Gear Ratio
5.3:1
5.2:1
5.6:1
5.7:1


Spool Capacity
PE #1/200m
PE #1.5/200m
PE #2/300m
PE #2.5/300m


Ball Bearings
4+1BB (4BB; 1 RB)
4+1BB (4BB; 1 RB)
4+1BB (4BB; 1 RB)
4+1BB (4BB; 1 RB)


Max Drag
10kg
12kg
12kg
12kg


Weight
240g
275g
275g
370g


",https://cabraloutdoors.com/collections/spinning-reels/products/daiwa-aird-lt3000c-6000h-spinning-reel,['https://cabraloutdoors.com/cdn/shop/files/Daiwa_Aird_LT3000C_-_6000H_Spinning_Reel.png?v=1737437598&width=1024'],0,0.0,Reels
Fishing,Spinning Reels,Daiwa TA MS  LT3000C - 6000 Spinning Reel,6283.0,41941793603702,"

Brand new introduction in the 2nd half of 2020, the Daiwa TA MS LT Spinning Reel is designed as a lightweight work-horse reel by Daiwa, suitable for all types of fishing including salt water play and comes with a mag-sealed housing. The TA MS comes with a host of Daiwa reel technologies, including ATD drag, Air Rotor system and a machined aluminium screw in handle. 6 ball bearings and a 5kg (1k and 2k sizes), 10kg (3k size) and 12kg (4k size or higher) allow these reels to be used for bigger fish applications than other reels of equivalent sizing.

6 pcs (Magsealed &amp; Stainless Steel ball bearing)
Magsealed Bearing
ATD Drag System
Air Rotor
Tough DigiGear
Aluminum Screw in Handle
Light &amp; Tough
























Specifications:-



Model
LT3000-C
LT4000-C
LT5000-C
LT6000


Gear Ratio
5.3:1
5.2:1
5.2:1
5.1:1


Line Capacity
10lb/120m, 12lb/100m
10lb/190m, 12lb/150m, 14lb/130m
10lb/330m, 14lb/230m, 20lb/150m
14lb/260m, 20lb/170m, 25lb/150m


Ball Bearings
6BB+1RB
6BB+1RB
6BB+1RB
6BB+1RB


Max Drag
10kg
12kg
12kg
12kg


Weight
240g
275g
270g
365g


Line Retreive
80cm
80cm
87cm
92cm


",https://cabraloutdoors.com/collections/spinning-reels/products/daiwa-ta-ms-lt3000c-6000-spinning-reel,['https://cabraloutdoors.com/cdn/shop/files/Daiwa_TA_MS_LT3000C_-_6000_Spinning_Reel.png?v=1737436406&width=1024'],0,0.0,Reels
Fishing,Spinning Reels,Daiwa Exceller 4000CXH-6000H Spinning Reel,7735.0,41941760409718,"

EXCELER LT



The new Exceler LT gets a radical makeover: the structure has been redesigned to improve both performance and reliability.













The latest generation of the EXCELER LT reel gets a radical makeover: the structure has been redesigned to improve both performance and reliability. Both body and rotor are still made of Daiwa’s exclusive carbon composite, ZAION V, but completely redesigned to offer even more lightness, smoothness and strength.
The rotor is now of the AIRDRIVE type: thanks to a reduction in the weight of the rotating masses and a spherically inspired aerodynamic design, the new Exceler allows for superior feel and sensitivity during retrieval due to reduced inertia.
The new AIRDRIVE solid bow has a conformation designed to prevent tangles even when the line has low tension. It is also lighter but at the same time more durable than the older generation.
The new ATD-L clutch makes retrieval even safer: the increased progressiveness reduces the risk of dislodging and helps you better handle thin wires.















Features






Zaion V AIRDRIVE Rotor
ATD Type-L drag system
AIRDRIVE Rotor
Solid AIRDRIVE bail
Tough Digigear








ABS Aluminium Long Cast spool
5 Ball Bearings
Twist Buster III line roller
Cross Wrap system
ABS Aluminium Long Cast spool

















Technologies








































































Specifications:-



Model
20EXRLT4000CXH

20EXRLT5000CXH

20EXRLT6000H



Gear Ratio
 6.2:1
 6.2:1
5.7:1


Line Capacity
0.28mm - 150m 
0.37mm - 150m
0.40mm-150m


Ball Bearings
5
5
5


Max Drag
12kg
12kg
12kg


Weight
 235g
245g
325g


",https://cabraloutdoors.com/collections/spinning-reels/products/daiwa-exceller-4000cxh-6000h-spinning-reel,['https://cabraloutdoors.com/cdn/shop/files/Daiwa_Exceller_4000CXH-6000H_Spinning_Reel.png?v=1737435392&width=1024'],0,0.0,Reels
Fishing,Spinning Reels,Daiwa BG MQ 8000H- 14000H Spinning Reels,16767.0,41933691224182,"Daiwa BG MQ 8000 -14000H Spinning Reels
Description:
Daiwa’s BG series has changed the game of what affordable quality looks like in heavy-duty spinning reels. Now, by combining Monocoque Body (MQ) technology with the mass market appeal of BG, 20 BG MQ is born.
Monocoque Body (MQ) is the single biggest revolution in spinning reel design from Daiwa by totally eliminating the traditional two-piece body construction. MQ reels don’t use any side plates and feature a completely screwless body design which eliminates potential entry points for water &amp; grime, and significantly enhances overall body strength and rigidity. 
The screwless design principle of MQ bodies are also significantly more compact than a standard body design. Screws need material to grip to, and that means more overall size and more mass in traditional body designs. By replacing the side plate with a machined aluminium engine plate which screws directly into the reel body, MQ reels can maximise the internal space made available by using larger size drive gears than before.
Throughout the entire line-up of BG MQ, vast improvements have been made to almost all areas of the reel design. The drag has been improved both in maximum capacity but also in smooth overall performance, drastically reducing the friction of the Carbon ATD drag - BG MQ’s drag performance is unmatched by the competition.
The MQ body construction not only has the obvious benefits of a stronger &amp; more compact body design, it also delivers an increase in gear durability thanks to absolute zero movement of drivetrain components once installed inside an MQ body. Weather-sealing is also significantly improved, with seals visible in multiple locations throughout the reel, BG MQ is built for the harshest of environments.
Casting performance has also been improved with the implementation of Long Cast ABS (LC-ABS) spool design. LC-ABS spool design improves line flow from the spool, resulting in increased casting distances across the board with both heavy &amp; light lines.
Throughout the BG MQ range, improvements have been made specific to the size of each reel to maximise their performance and overall appeal to each target market.
Small size BG MQ (2500-4000) feature dramatically larger sized drive gears. Middle sized models 5000 &amp; 6000 now feature the Rigid Air Rotor design, maximising strength and appeal for mid-weight sportfishing applications. Larger size BG MQ from 8000-20000 receive huge benefits as a result of the MQ body, with the leg &amp; main body drastically increased in strength without increasing weight.
BG MQ marks a new era in affordable saltwater spinning reels from Daiwa, with MQ technology now available to the masses. BG MQ is built for the harshest conditions and is set to once again revolutionise the industry. Available from 2500-20000 size, BG MQ is now aligned with 20 SALTIGA sizing.
Features:


ABS LONGCAST
Compared to conventional spools, the LC-ABS has been shown to increase the average flight distance by approx. 5% due to its reduced weight and modified shape.


ATD DRAG
Daiwa's Automatic Tournament Drag uses an improved drag grease that exhibits a low viscosity at rest, yet becomes more viscous immediately after drag start up. This reduces initial drag start-up inertia and combined with the structural changes of the ATD Drag System results in a smoother drag from the initial hook up.


METAL ALLOY BODY
Rock solid in strength and performance, alloy is tailor made for Australian conditions and allows a reel to be created that is light, yet strong, and supremely rigid and highly corrosion resistant.


MONOCOQUE (MQ)
A one-piece frame eliminates the use of traditional two-piece body &amp; sideplate construction. A single piece body utilises a screw-in engine plate to house the main gear, reducing flex and twist under load creating a sealed mechanism. The elimination of the side plate also has also allowed for a more compact body design. MQ technology not only makes reels stronger &amp; better sealed, but also more compact.


Specifications:



Model No
20 BG MQ 8000-H
20 BG MQ 10000-H
20 BG MQ 14000-H


Gear Ratio
5.7:1
5.7:1
5.7:1


Weight (g/oz)
635g
646g
640g


Max Drag (kg/lb)
15kg
15kg
15kg


Ball Bearings
6BB; 1RB
6BB; 1RB
6BB; 1RB



Spool Capacity

PE 4/300m
PE 5/300m
PE 6/300m



 
 ",https://cabraloutdoors.com/collections/spinning-reels/products/daiwa-bg-mq-8000h-14000h-spinning-reels,['https://cabraloutdoors.com/cdn/shop/files/DaiwaBGMQ8000H-14000HSpinningReels_2.png?v=1737117683&width=1024'],0,0.0,Reels
Fishing,Spinning Reels,Shimano Stradic SW6000XG - SW6000HG Spinning Reel,23663.0,,"Shimano Stradic SW6000XG Spinning Reels

Super practical model with further improved performance


STRADIC SW has been attacking the harsh sea fishing scene with its power, toughness, and waterproof performance that are comparable to those of higher-end models. Such a super practical reel has finally been renewed with the evolution of the right reel in the right place by product number. No.4000 is based on the acclaimed 23 STRADIC, introducing INFINITYXROSS, INFINITYDRIVE, and ANTITWISTFIN to pursues further comfort of use such as improved gear durability and suppression of line trouble. Each model from No.5000 to No.10,000 is equipped with X TOUGH DRAG, which achieves improved specifications in terms of durability, heat dissipation, and maximum drag force. The specifications are designed for fighting with heavy weight lures and large fish. In addition, the No.5000 and No.6000 eliminate the conventional bail auto-return mechanism to shut out trouble in casting. A total of nine items have been narrowed down to construct a series more suited to practical use along with performance that surpasses its class.
Technology:-

Hagane
Hagane Gear
Micromodule II
X-Ship
Hagane Body
Infinity Xross
Infinity Drive
Anti Twist Pin
X Shield
X Protect
X Tough Drag
G Free Body
AR-C Spool
Long Stroke Spool
Cross Carbon Drag
SA-RB
One-Piece Bail
KAISUI OK


Specification:







Model No


6000XGB
6000HGB



PE Braided (No.-M)

2-440, 3-300, 4-210
2-440, 3-300, 4-210



Nylon Mono (mm-m)

4-240, 5-190, 6-160
4-240, 5-190, 6-160



Weight

450g/15.9oz
450g/15.9oz



Bearings

6+1
6+1



Power Pro (Lb/Yds)

30-290, 50-195, 65-140
30-290, 50-195, 65-140



Max Drag (lbs)

13kg/29lb
13kg/29lb



Gear Ratio


6.2:1


5.7:1




Line retrieve per crank

112cm/44in
103cm/41in



 
 

",https://cabraloutdoors.com/collections/spinning-reels/products/shimano-stradic-sw6000xg-spinning-reel,['https://cabraloutdoors.com/cdn/shop/files/232.png?v=1731390385&width=1024'],0,0.0,Reels
